product_id,29,33,34,35,38,39,42,43,46,47,49,50,51,52,54,55,56,58,60,65,68,69,70,73,75,76,78,79,81,82,83,84,87,90,91,97,102,103,105,115,117,118,119,120,121,122,123,124,125,127,128,129,130,131,132,133,134,135,137,138,139,141,142,145,146,147,148,149,150,151,152,156,157,158,159,160,162,163,164,166,167,170,171,172,173,175,177,178,180,181,182,184,185,187,188,189,193,195,197,198,199,200,202
29,0.0,0.6908229245049454,5.514909435156765,3.1530168244331658,1.6557529909305406,6.314289545774435,3.3039122132856837,3.5373093195963805,0.6939726618185569,0.8452497553312861,2.0491640967349474,0.6716794107372202,0.6750289924722097,1.333368349977873,70.78687218768044,0.6988574080500265,1.8333627039007632,2.309469086803593,9.289284879195055,53.28981752161878,1.7262332408212977,23.286596906534673,0.5159552045914128,0.5602862243445442,1.7501479144551277,4.1813227644573345,6.301322632273489,2.307129028516484,5.818278376233473,1.1267430654725286,1.891556309074165,1.8615200799846139,79.28741955668347,1.0119542475382184,1.7746695764610279,0.37544607022520915,3.4537560883748104,4.305066811251066,13.001961147128481,0.5735610277243971,21.150503562553023,2.5557368577244493,1.5585472448228088,1.060070037058864,8.835202016604184,5.692101256500215,1.3764425553154953,1.6479909300009592,1.9159943209942436,1.4359333925660827,0.37838270714896594,1.0761666724447538,1.5304764270550335,1.8318616891417967,2.135170329957586,8.515324114523523,1.9043775564930552,1.7785089015655298,9.984858016899684,2.3692934556851393,0.7556135708039313,0.736934770640541,4.427012730066011,2.688342390026399,0.5537568614805176,1.6804182166754724,4.015300908097373,4.670838811797494,0.47163891668604335,1.8769060632626409,0.31428647294726353,1.2156066211264978,1.7588330648275448,1.7864196553658729,1.7485608043477552,1.3101929283358127,0.4839531469119969,1.261095544138076,1.0881304712907174,1.8465102895287229,1.8555608860170554,1.942126148195348,0.7639328092814771,1.3156248771710497,0.6083953478836568,1.0225909971401312,0.4106914341974147,0.6865320293579328,2.6365077875339007,1.0388744211972554,2.0421206043421667,1.1012375606086287,1.0127025890017967,13.30147593850691,0.4994615489526842,1.3108047969905907,1.3994880906967786,1.2337650769984154,1.8492551698351338,1.1190733943949278,0.5824533960722357,1.5647359228333506,5.834379880437967
33,0.6908229245049454,0.0,5.5820503150364384,3.30086266407386,2.0232345987965523,6.338369508914012,3.3547071340846992,3.644052512535092,1.125236118977515,1.3125828885948576,2.2440884915798653,1.0923466748558897,1.2851049374008539,1.6614897059383757,70.83428953879162,1.064613509782278,2.1088796650158748,2.3638498706861286,9.371887112030176,53.34920917232703,1.7809581906495642,23.341775398274823,0.46742422934108524,0.6063984654679496,1.7182485232102227,4.252361037922242,6.423312383760565,2.4331001701118606,5.83640535803323,1.1879443427760668,2.1782617173485934,2.1597599374731686,79.33379845714293,1.459659609001812,1.6973359946823818,0.40242949746409795,3.6289105165275597,4.454577643208369,13.06360245195758,0.5997503239246317,21.218936305472955,2.8153478054658896,1.773489168987871,1.5887122355113206,8.90115155752157,5.687168098111943,1.6995481814833893,1.8474712776450697,2.2089295769924573,1.7531955029769077,0.6300440144128396,1.4064588469289914,1.8057506201061024,2.1120843000764706,2.238269775940078,8.602501154261555,2.232641786211751,2.0010142593341693,10.102379067725316,2.542231518658175,1.0589680874205325,1.1136749390523717,4.609882232687416,2.9258650658514984,1.0711906093192056,1.819084378080867,4.026449252517429,4.803318287590953,1.004421361564381,2.2146754933168404,0.4349675128750627,1.5288945447896538,2.0721344353500264,2.120175628351773,1.9471993260154945,1.1106706429942466,0.7497312064345959,1.613432595577288,1.2620362295936656,2.1332506998870375,2.1459155729055346,2.0086035379634954,1.1119668323914582,1.1638315177315028,1.2214720311365084,1.10092407465795,0.8308591908697138,0.9993624398720407,2.701663965596757,1.5857122489423998,2.3224062033596464,1.5914195587053206,1.1970916764840216,13.335350845595173,1.1615175388314136,1.709434665731043,1.7710407703311357,1.5012268886754945,2.138215439487975,1.5718767079832945,0.9867879551202225,1.7326099039348208,5.875133377560092
34,5.514909435156764,5.582050315036438,2.0647654623614278e-07,2.4025237315460064,4.05346397052883,0.9131376082469503,2.242554555456494,1.999875394337179,4.858838275859943,6.230268652991676,3.489413587704907,4.964031685027515,5.504380239963958,4.257144551607818,65.27959920372834,6.042779488764339,7.271292486479086,3.2338800849045954,3.799645953496021,47.786666688052165,7.229672022641278,17.782307646851383,5.235574038871049,5.087793239002679,7.2293206320926116,1.3466152366754707,1.015399327091362,3.231643148081721,0.5218541076627107,6.6131359446586115,3.7146696784989777,7.281340053498178,73.78032857273129,6.364958478383476,7.228039551538246,5.514191728729723,2.1664924332449247,1.3679941327738743,7.496566509068623,5.731375860010216,15.647011919243297,3.125174680303813,7.036911147498325,4.8136615007309596,3.336394032340669,0.6503174833817168,6.8065317415242514,3.908020946143482,7.279662063988258,6.8415404220145035,5.225673199881822,6.437451843809395,6.981541948445159,7.269588794495112,3.3884097752092637,3.0380102135599345,7.289936423203336,7.254155813796026,4.540072632980791,3.1975141916943377,6.238298019334998,4.7941836017807224,1.3831590824452629,2.968728513078055,5.107364753955341,7.183412815785279,1.6036958878686125,0.983787712854582,5.154191970809185,3.8220804257643346,5.525234807988086,6.6634714319774,7.163349216335961,7.173431379672777,7.2459685402112575,6.639158439666075,5.980990379556438,4.345388526415295,6.559527246173809,7.275649684524342,7.2785544822546955,3.5959338596877646,6.238637882797785,4.433604861294167,5.754908542806671,6.2469196661834845,5.139709283133741,4.830012933315858,2.8982491954519483,6.1925253079561315,3.5956405982172956,6.362925031636389,6.516132251595085,7.79704667882525,5.603168475915386,6.6211542002584975,6.78178308873517,6.6899208472672775,7.2692412156393065,4.615157244243402,4.988216586830487,7.040519347744702,0.4086152045441635
35,3.1530168244331658,3.30086266407386,2.4025237315459895,0.0,1.6772765695076677,3.2422394701250585,0.5147530986311724,0.49330621775636774,2.4820829028551867,3.848825790220385,1.1294017904104645,2.601820448486962,3.1376441974799696,1.8742987665359647,67.64473123242381,3.690790818783822,4.883613012081388,1.0017880069818623,6.145596154609006,50.145799169670696,4.871119973221867,20.146232077894307,2.925253799847288,2.7702183738498896,4.888518485281907,1.1200018852845073,3.1643137047537615,0.9027620915570498,2.754180212657562,4.264560080977497,1.330444983424695,4.89402209503157,76.14628008909234,3.977622044874711,4.8966006267312645,3.195476185885642,0.42340474476313417,1.193779625190956,9.86095646566614,3.4113165943484782,18.006811395509892,0.7896509502395131,4.661203853479794,2.4339152633480947,5.700252550486996,2.6773386842612323,4.422234483656659,1.5326771366317955,4.9141643264368335,4.456494534945273,2.88848165558436,4.0800979565553614,4.597864010238023,4.883897355207204,1.076944050223701,5.372422251296649,4.905780798005898,4.872489696047162,6.843171078770851,0.9044146255142668,3.8682217500819043,2.4264469733594614,1.3181679343872499,0.7441301352116862,2.7250881215735947,4.8108353646549,1.118833942596923,1.5555194720208165,2.7793860712680925,1.4517514784451482,3.1917451236091336,4.287879599818515,4.774171707357739,4.7888879685785755,4.865629813118327,4.341213261242392,3.624039603775659,1.96653618550117,4.201627048353209,4.889927965502838,4.8924671479245525,1.317558565186947,3.865132402692004,2.213816738077423,3.365726208858381,3.943700031751768,2.775199680517723,2.4722054660858808,0.7278029191894754,3.8123510408961145,1.2135746467647872,3.9748414253072553,4.151040175741823,10.17782648046944,3.2148336675560523,4.229340803984272,4.394773983374978,4.3130890577074235,4.8893893235222725,2.227347661054893,2.6140039526954966,4.660772474607702,2.749321273722527
38,1.6557529909305406,2.0232345987965523,4.05346397052883,1.677276569507667,0.0,4.901246914848883,1.982238003881944,2.0986351437382034,0.9763292505046016,2.2458920703599428,0.6912621793293857,1.1141824089035737,1.5416129751387486,0.39366220868324225,69.25625628493805,2.152768571322357,3.253745193014135,1.1910143391099055,7.763369882459045,51.750226641906025,3.3193921008186824,21.76047710687835,1.598562297496555,1.4509863291924203,3.3763377429474253,2.769026610454475,4.7578398517963105,1.014127250544545,4.414733526879525,2.748205580613107,0.3971829690594789,3.256272141421348,77.75793365287423,2.3513516569010506,3.4168578271507095,1.8048253649619654,1.909453597876687,2.7643598449331845,11.483798648808817,2.027574611070547,19.61483037077267,0.9681794749845927,3.066866848753309,0.8095424174558342,7.330302254354074,4.326610628819359,2.8047067073092786,0.5456586384474846,3.300767688672507,2.8427964962153798,1.4781319120622414,2.5098152789458554,2.984223348402718,3.2534914877398853,0.9489615223614498,6.988487564887028,3.2639171852797344,3.2562586974900465,8.427543893504845,1.0207595765374162,2.3015420642523368,0.9647215927363575,2.8549644870874427,1.1911457296827261,1.1657384393265493,3.2322498896353316,2.697840622469931,3.1561874119257514,1.2282230379294143,0.26220786161373705,1.7797126323020225,2.686614186815785,3.138602904812109,3.149669865549821,3.266624538192738,2.934824637022404,2.1187079973579106,0.4391462431572456,2.659469230742208,3.253992846210342,3.254559844909473,0.957905640065609,2.2874726982229836,1.3577194704100721,1.7387494460275026,2.509322855562967,1.2901565528022623,1.0606461738888737,1.3992511691097984,2.17408814103302,0.4881916953903593,2.3344001166192756,2.5967608914840685,11.816773918525254,1.598297675460206,2.6040324337062497,2.7549583625804073,2.7253515401849264,3.2620216185378452,0.6186638214733576,1.1059327658440885,3.079174270857713,4.405011893008966
39,6.314289545774435,6.338369508914012,0.9131376082469153,3.242239470125058,4.901246914848883,0.0,3.018625903075558,2.8129445666640867,5.674394266386386,7.055148728578904,4.319807854260282,5.7879930231202295,6.344512151583991,5.08667546154814,64.50132657002925,6.859498463602092,8.095743477047298,4.011126180120696,3.1047451403265485,47.01661023591902,8.021695985035091,17.010220647490954,6.008037073481501,5.86968856925504,8.008234981623156,2.145874208173598,1.0202996992688236,4.054160530581225,0.5357268038775553,7.404544929065948,4.555332933699627,8.107755979362777,73.00026618505791,7.195650947024279,8.002759643814658,6.293774869610645,3.0254645806203984,2.2277736591332893,6.741238199240429,6.518711929431559,14.891644089216872,3.990480464488259,7.853647700655228,5.664079583380203,2.6058124358817905,0.6956152557849885,7.631876595261622,4.731385123200102,8.114063991666526,7.671352203984391,6.017746455161113,7.260676104134896,7.804711348332011,8.095158065795415,4.1905810718291905,2.3714723254087713,8.124161749862457,8.069491528026587,3.9071553294313306,4.032359286618714,7.043349506898552,5.604892940195586,2.247658479613559,3.8286756290350876,5.932475907535628,7.98872006727562,2.318912899532411,1.875639373827052,5.974173364997087,4.676146805836663,6.311348903672999,7.484119266348489,7.993705697778705,8.007905762668893,8.054635333838085,7.404490630452733,6.771835693599849,5.176133463540354,7.366076942598199,8.101002745112982,8.104914742076446,4.383758315601973,7.0494975516152385,5.180074421213385,6.5851265176033715,7.0393606905065305,5.946873953713264,5.630460862206977,3.6923005458126226,7.03621718368524,4.443466843865641,7.200671352495187,7.316967358795484,7.000337249714004,6.427011595601943,7.457958521923299,7.609300524774145,7.509418690415382,8.09911615677247,5.459336049125682,5.8005563199483605,7.8528498509670035,0.5667759715542497
42,3.3039122132856837,3.3547071340846992,2.242554555456478,0.5147530986311724,1.9822380038819445,3.018625903075558,0.0,0.4175653660435301,2.671329632548343,4.056162934427052,1.3508262042838617,2.7947496975416435,3.3740034147547875,2.1078724235819686,67.5002462017497,3.867467464485279,5.090934204400962,1.008011455219308,6.02357499558595,50.009499979920164,5.012366331548224,20.00309516653954,3.0099495413774275,2.8679360782250964,5.004973754796618,0.9149567469381998,3.092267168541269,1.0798580308223105,2.5223022003895506,4.397937469628574,1.6212698869221391,5.107240672437804,76.00046169500959,4.195721049679239,5.004116591037719,3.2958055928031786,0.7309502394582366,1.2274999965939832,9.720688507120279,3.5267016453860798,17.876002691948116,1.2139897882632755,4.844596301075593,2.7158621292820606,5.555982206937996,2.404674634353688,4.62768308197244,1.73255844806688,5.130828289194953,4.667372528652977,3.0135222562693107,4.272033583404638,4.796901407768762,5.0921233238084405,1.187364355647174,5.25373320848993,5.131587828755116,5.061138437763084,6.759900592138347,1.13717178951211,4.033666848121964,2.6014688752820296,1.431055593062331,1.1210968179472933,2.929562439907763,4.9756817294986515,0.7411843367815633,1.538262194713706,2.9731418309229074,1.7826822407807852,3.306488048387466,4.481339698621728,4.992017542271102,5.012972662968711,5.043716083050578,4.422929444701662,3.761401457757873,2.198454047180065,4.360203098711615,5.09901522273058,5.103839852663698,1.3823634985005055,4.040761211117495,2.211713231479329,3.590291453936772,4.072542552648918,2.9365939355773594,2.6221362787013027,0.725798152637602,4.061054869100234,1.5337002683438055,4.212248181287857,4.305810839756654,10.006739972953417,3.4319748661635923,4.45962958820357,4.611886408145606,4.50077360779351,5.10180519336247,2.4933333813302907,2.790679013283565,4.837664419189351,2.55083961621619
43,3.5373093195963787,3.6440525125350907,1.999875394337178,0.4933062177563605,2.098635143738204,2.8129445666640933,0.4175653660435216,2.0647654623614278e-07,2.8805961657635666,4.2601798472821315,1.524963213928631,3.0103168434359673,3.5575484313982626,2.2814401832287903,67.25119220425147,4.091786128811648,5.292534035011328,1.2871827717887285,5.7582781783108965,49.754497907480385,5.253014891641858,19.7508016407388,3.2745066839509906,3.132076578361606,5.259776397138909,0.6923720931488163,2.7875272750152496,1.3023445239124238,2.3318498037882684,4.645810960628791,1.7523406709674094,5.302255035566025,75.75152716300892,4.39229356447858,5.270875762536651,3.55533108446719,0.43571111331181817,0.8522643937770183,9.46832222124012,3.7947658218689533,17.6185275691609,1.2433264528657304,5.0656885799220195,2.8681479325333137,5.30082776150399,2.2391160115951867,4.833695405607688,1.9456596025428448,5.330038702278146,4.875018288810123,3.26117444491407,4.487305693673671,5.007399283037886,5.292999353567265,1.4288068620893724,4.983706885622001,5.3210983001152234,5.271296959569621,6.474112726826496,1.2972360679642418,4.257127907784742,2.817356498064056,1.060684634593726,1.1386587746930488,3.135732255304628,5.206393523812845,0.6932538396545632,1.2290787699879122,3.180980618011947,1.8822550900510497,3.564160191124843,4.69338368842406,5.1883493995344585,5.204647891259768,5.262234916213614,4.702252858892938,4.001245006136464,2.3721735956484484,4.597882486829647,5.296855646279726,5.299004046291568,1.6486218545394753,4.260603395130695,2.520220062042348,3.7787421727253565,4.323681833315824,3.1653487808131646,2.852167505295353,0.9938658228007488,4.237375148083848,1.6475676906252064,4.395956011892281,4.539059142079099,9.770504952857769,3.6200452854865324,4.655784782970085,4.801926431552547,4.722006373481231,5.302030599210924,2.6573018328808216,3.0077891806400534,5.066555808450967,2.3366868327747463
46,0.6939726618185569,1.125236118977515,4.858838275859943,2.4820829028551867,0.9763292505046016,5.674394266386386,2.671329632548343,2.8805961657635692,0.0,1.3883355071695807,1.3808085184689873,0.3033883788146731,0.7924178854825661,0.6485684479168788,70.12166231492273,1.2519048463317417,2.428211802809698,1.6997250347719681,8.62097073104567,52.621816932714225,2.4032437160011764,22.62187064957123,0.721999512847643,0.5860938849687347,2.4398617825828057,3.532192344858797,5.627865170399723,1.6556314877110998,5.179957032973244,1.8084545694581216,1.20060105295121,2.444677090257582,78.62269674006002,1.5367583124210389,2.4628756346983494,0.8635884253971643,2.775667911864478,3.6304068819363313,12.337314566469777,1.0832423051826239,20.481573221209068,1.8659513255427205,2.1886521207415095,0.5473814435389345,8.173159796786432,5.065521234464008,1.962696068352596,0.9921730862303714,2.479084488322189,2.0092311277750907,0.5504431336738324,1.638411409753652,2.13451163720311,2.4258066670396197,1.5010653099195606,7.84702058565622,2.465554477606174,2.4029448885850835,9.30711227658376,1.7057722984122172,1.3992997986995936,0.10847511436845426,3.742801735521588,2.0053770419931567,0.32232018409476615,2.3367709055006265,3.3939905740492256,3.997112298711176,0.33142812953570144,1.1881813087301816,0.8284653952278511,1.8183309761073896,2.3312692064138005,2.3473729020044316,2.389711401265247,1.9744032206427593,1.1720569615680416,0.5870977235377638,1.7382165646310574,2.4367492426947583,2.4416862944016895,1.3394454355028096,1.3915024795991664,0.9958271242877439,0.9532683399881334,1.5853794947165503,0.3558398829158195,0.21276912564005276,2.008201641497133,1.4312918763744573,1.3543355564029405,1.5657170653794252,1.6799322185190142,12.647233632612478,0.7887388163222869,1.82004125496954,1.9536376157620383,1.8476908897742275,2.4343410729457564,0.49955874262680383,0.23825904736340348,2.200130895895763,5.187398621800909
